data_index,page,ad_type,ad_rank,organic_rank,asin,title,url,price_current,price_list,rating_stars,rating_count,is_prime,image_small,image_large,brand_name,scraped_at
27,4,SP,22.0,,B0G5MC397C,"6 Pieces Pastel Beach Balls Bulk- 17 Inch Inflatable Pool Balls, PVC Inflatable Ball for Theme Gender Reveal Birthday Party Decorations Summer Swimming Pool Game Supplies",N/A,CNY 109.20,,4.4,3.0,False,https://m.media-amazon.com/images/I/61mZfZPU79L._AC_UL320_.jpg,https://m.media-amazon.com/images/I/61mZfZPU79L._AC_SL1500_.jpg,,2026-04-14T17:50:04.331861
28,4,SP,23.0,,B09NLZ8V9L,"Pool Toys Games Set,Pool Basketball Hoop Inflatable Cross Ring Toss Game and Inflatable Cactus Kids for Teens Adults and Family (3 Set Water Toys)",N/A,CNY 150.17,,4.0,1120.0,False,https://m.media-amazon.com/images/I/71StUBcpfXL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/71StUBcpfXL._AC_SL1500_.jpg,,2026-04-14T17:50:04.335877
29,4,SP,24.0,,B0G1MS2QZ9,"GoodUping 16pcs Hawaiian Leis Party Set with 8 Necklaces and 8 Photo Booth Glasses for Tropical Luau, Summer Beach Birthday, Pool Party Decorations & Favors",N/A,CNY 54.57,,5.0,2.0,False,https://m.media-amazon.com/images/I/81LDZDZCsnL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/81LDZDZCsnL._AC_SL1500_.jpg,,2026-04-14T17:50:04.338294
30,4,Organic,,155.0,B0GD12ZYBK,Graduation Inflatable Pool Party Decorations - 12Pcs Grad 2026 Letters 20 x 15 in Gold Pool Float & Graduation Beach Balls Congrats Sign & Grad Cap Inflatable for Class of 2026 Glitter Party Supplies,N/A,CNY 225.30,,5.0,2.0,False,https://m.media-amazon.com/images/I/91dH-QxIYJL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/91dH-QxIYJL._AC_SL1500_.jpg,,2026-04-14T17:50:04.345124
31,4,Organic,,156.0,B0G2MNM6K6,"xo, Fetti Pool Party Cupcake Toppers and Wrappers - 24 Pc Set | Summer Birthday Decorations, Tropical Luau, Hawaiian Theme, Kids Party, Beach Ball, Pink Hibiscus",N/A,CNY 68.22,,,,False,https://m.media-amazon.com/images/I/61pezXRjecL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/61pezXRjecL._AC_SL1500_.jpg,,2026-04-14T17:50:04.348311
32,4,Organic,,157.0,B09JWV79VT,"Triumpeek Inflatable Seashell Pool Float, Blow Up Giant Clam Floatie with 8"" Pearl Ball, Shell Pool Floating Ride On Raft Chair for Swimming Pool Summer Beach Party",N/A,CNY 273.10,,3.9,432.0,False,https://m.media-amazon.com/images/I/71VMc76dCUL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/71VMc76dCUL._AC_SL1500_.jpg,,2026-04-14T17:50:04.352327
33,4,Organic,,158.0,B0DGCKDBPB,"SCIONE 28 Pack Mini Beach Balls Bulk, 5-Inch Inflatable Rainbow Beach Balls for Kids, Ideal for Pool Toys, Beach Theme Party Decorations and Outdoor Games, Hawaiian Tropical Theme Decorations Supplies",N/A,CNY 129.62,,4.4,52.0,False,https://m.media-amazon.com/images/I/71qTXD5xFVL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/71qTXD5xFVL._AC_SL1500_.jpg,,2026-04-14T17:50:04.358907
34,4,Organic,,159.0,B0FB31H527,"Landical 24 Pcs Aloha Hawaiian Friendship Bracelets, Bohemia Plumeria Rubra Tropical Flower Heishi Surfer Beaded Stretch Summer Bracelets for Tropical Birthday Summer Beach Pool Party Favor",N/A,CNY 95.54,,4.2,25.0,False,https://m.media-amazon.com/images/I/81jh+dj1qvL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/81jh+dj1qvL._AC_SL1500_.jpg,,2026-04-14T17:50:04.364448
35,4,Organic,,160.0,B0D56J2612,Pool Party Decorations Pool Party Plates and Napkins Sets Neon Swimming Pool Paper Tableware for Birthday Summer Beach Table Decorations Glow Pool Party Supplies,N/A,CNY 109.20,,4.3,13.0,False,https://m.media-amazon.com/images/I/81ZyLYbVMIL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/81ZyLYbVMIL._AC_SL1500_.jpg,,2026-04-14T17:50:04.370983
36,4,Organic,,161.0,B0CXS6V73M,"24Pcs Drinking Straws, Pool Party Decorations Supplies Summer Pool Beach Party Favors Crazy Silly Straws for Kids Hawaiian Birthday Goodie Bag Stuffers End of Year Student Gifts Bulk Prizes for Kids",N/A,CNY 115.28,,4.8,102.0,False,https://m.media-amazon.com/images/I/81OzALEUESL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/81OzALEUESL._AC_SL1500_.jpg,,2026-04-14T17:50:04.374537
