data_index,page,ad_type,ad_rank,organic_rank,asin,title,url,price_current,price_list,rating_stars,rating_count,is_prime,image_small,image_large,brand_name,scraped_at,inner_products_count
0,1,Title,,,,ResultsCheck each product page for other buying options. Price and other details may vary based on p,,,,,,False,,,,2026-04-21T00:58:05.598632,
2,1,Organic,,1.0,1607746875,Poole's: Recipes and Stories from a Modern Diner [A Cookbook],N/A,$26.24,,4.7,203.0,False,https://m.media-amazon.com/images/I/81wW4SMBqCL._AC_UY218_.jpg,https://m.media-amazon.com/images/I/81wW4SMBqCL._AC_UY218_.jpg,,2026-04-21T00:58:05.610849,
3,1,Organic,,2.0,B0G3YVLSLY,500 LEVEL Jordan Poole New Orleans Pelicans Shattered Shirt,N/A,$35.99,,,,False,https://m.media-amazon.com/images/I/51RGuEzXhtL._AC_UY218_.jpg,https://m.media-amazon.com/images/I/51RGuEzXhtL._AC_UY218_.jpg,,2026-04-21T00:58:05.617048,
4,1,Title,,,,More results,,,,,,False,,,,2026-04-21T00:58:05.617914,
5,1,Organic,,3.0,B0CKPHD3ZP,Henry Poole Is Here,N/A,,,4.1,232.0,False,https://m.media-amazon.com/images/I/51Zsz7Yc-CL._AC_UY218_.jpg,https://m.media-amazon.com/images/I/51Zsz7Yc-CL._AC_UY218_.jpg,,2026-04-21T00:58:05.629771,
6,1,Organic,,4.0,0500021953,Henry Poole & Co.: The First Tailor of Savile Row,N/A,$38.77,,4.4,38.0,False,https://m.media-amazon.com/images/I/71PEG4Vd2qL._AC_UY218_.jpg,https://m.media-amazon.com/images/I/71PEG4Vd2qL._AC_UY218_.jpg,,2026-04-21T00:58:05.637545,
7,1,Organic,,5.0,B0BWBFK5K2,Poole Surname Funny Team Family Last Name Poole T-Shirt,N/A,$21.99,,,,False,https://m.media-amazon.com/images/I/61sKiv15zEL._AC_UY218_.jpg,https://m.media-amazon.com/images/I/61sKiv15zEL._AC_UY218_.jpg,,2026-04-21T00:58:05.643433,
8,1,Organic,,6.0,B0CQKLVRWH,"Poole: Lighthouse Security Investigations West Coast, Book 7",N/A,$0.00,,4.7,1726.0,False,https://m.media-amazon.com/images/I/81wqAUSGoKL._AC_UY218_.jpg,https://m.media-amazon.com/images/I/81wqAUSGoKL._AC_UY218_.jpg,,2026-04-21T00:58:05.655111,
9,1,Organic,,7.0,B0FJ6BDBSH,Poole of Light: Book One of The Poole Legacy,N/A,$0.00,,4.7,36.0,False,https://m.media-amazon.com/images/I/713E1IgJ5QL._AC_UY218_.jpg,https://m.media-amazon.com/images/I/713E1IgJ5QL._AC_UY218_.jpg,,2026-04-21T00:58:05.668013,
10,1,Organic,,8.0,B0DHW8VQSL,Poole's Gold,N/A,$0.00,,4.6,6105.0,False,https://m.media-amazon.com/images/I/91ih02boDaL._AC_UY218_.jpg,https://m.media-amazon.com/images/I/91ih02boDaL._AC_UY218_.jpg,,2026-04-21T00:58:05.677317,
11,1,Organic,,9.0,B0FRSX6MC2,Poole of Honour: Book Two of The Poole Legacy,N/A,$4.99,,,,False,https://m.media-amazon.com/images/I/61Gv6IAFE3L._AC_UY218_.jpg,https://m.media-amazon.com/images/I/61Gv6IAFE3L._AC_UY218_.jpg,,2026-04-21T00:58:05.680514,
12,1,Organic,,10.0,B084ZRC5VH,Poole Incarnate,N/A,,,,,False,https://m.media-amazon.com/images/I/71PooWKZtuL._AC_UY218_.jpg,https://m.media-amazon.com/images/I/71PooWKZtuL._AC_UY218_.jpg,,2026-04-21T00:58:05.684974,
13,1,Organic,,11.0,B0B6B9MX1C,It's A POOLE Thing You Wouldn't Understand Name Vintage T-Shirt,N/A,$18.95,,5.0,1.0,False,https://m.media-amazon.com/images/I/71IDXA9qiEL._AC_UY218_.jpg,https://m.media-amazon.com/images/I/71IDXA9qiEL._AC_UY218_.jpg,,2026-04-21T00:58:05.689336,
14,1,Organic,,12.0,B01489KX1O,American Ultra,N/A,$4.99,,4.4,9350.0,False,https://m.media-amazon.com/images/I/81pTZD5bq7L._AC_UY218_.jpg,https://m.media-amazon.com/images/I/81pTZD5bq7L._AC_UY218_.jpg,,2026-04-21T00:58:05.694577,
15,1,Organic,,13.0,031024420X,The Complete Book of Questions: 1001 Conversation Starters for Any Occasion,N/A,$13.40,,4.6,635.0,False,https://m.media-amazon.com/images/I/9123XybD7mL._AC_UY218_.jpg,https://m.media-amazon.com/images/I/9123XybD7mL._AC_UY218_.jpg,,2026-04-21T00:58:05.700971,
16,1,Organic,,14.0,B0F89DSZHM,Out of the Crash,N/A,$5.99,,4.7,71.0,False,https://m.media-amazon.com/images/I/81+VX76pnxL._AC_UY218_.jpg,https://m.media-amazon.com/images/I/81+VX76pnxL._AC_UY218_.jpg,,2026-04-21T00:58:05.705756,
17,1,Organic,,15.0,B0BT3T4V4C,Funko Pop Collectible Toy Figure - Jordan Poole - NBA - Collectable Vinyl Figure - Gift Idea - Official Merchandise - Toys for Kids & Adults - Sports Fans,N/A,$14.99,,4.3,6.0,False,https://m.media-amazon.com/images/I/71Zula9XCCL._AC_UY218_.jpg,https://m.media-amazon.com/images/I/71Zula9XCCL._AC_UY218_.jpg,,2026-04-21T00:58:05.710025,
18,1,Organic,,16.0,B0F1Z7FHZ4,A Deadly Invitation (Electra Poole Mysteries Book 2),N/A,$0.00,,4.6,368.0,False,https://m.media-amazon.com/images/I/81O6HJkV6vL._AC_UY218_.jpg,https://m.media-amazon.com/images/I/81O6HJkV6vL._AC_UY218_.jpg,,2026-04-21T00:58:05.714510,
19,1,SP,1.0,,B0FJCRW5QH,"𝟏𝟎𝟎𝟎𝐖 Peak Electric Bike for Adults,up 𝟖𝟎 Miles Removable Battery Ebike, 26"" UL Certified Electric Mountain E Bike,Adult Electric Bicycles for Commute Beach Snow",N/A,$599.00,,5.0,3.0,False,https://m.media-amazon.com/images/I/71hlOBp89hL._AC_UY218_.jpg,https://m.media-amazon.com/images/I/71hlOBp89hL._AC_UY218_.jpg,,2026-04-21T00:58:05.719068,
20,1,SP,2.0,,B0BWBFK5K2,Poole Surname Funny Team Family Last Name Poole T-Shirt,N/A,$21.99,,,,False,https://m.media-amazon.com/images/I/61sKiv15zEL._AC_UY218_.jpg,https://m.media-amazon.com/images/I/61sKiv15zEL._AC_UY218_.jpg,,2026-04-21T00:58:05.723196,
21,1,SP,3.0,,B0GF819Y8G,"13x4 HD Lace Front Synthetic Wig for Women 26 Inch,Heat Resistant Long Wave Layered, Glueless Lace Front Wigs, Easy to Wear & Style（Auburn）",N/A,$49.99,,4.4,29.0,False,https://m.media-amazon.com/images/I/81ZoIyWE30L._AC_UY218_.jpg,https://m.media-amazon.com/images/I/81ZoIyWE30L._AC_UY218_.jpg,,2026-04-21T00:58:05.728513,
22,1,Title,,,,Previous123...20Next,,,,,,False,,,,2026-04-21T00:58:05.729291,
23,1,Title,,,,Need help?Visit the help sectionorcontact us,,,,,,False,,,,2026-04-21T00:58:05.729555,
0,2,SB,1.0,,,A Book That Everyone Should Read,https://aax-us-east-retail-direct.amazon.com/x/c/JOUx3XZl6O7ed9KZFJ6f90IAAAGdrYuYFAEAAAH2AQBvbm9fdHhuX2JpZDQgICBvbm9fdHhuX2ltcDIgICBPxKZ9/clv1c_ek-wBPHXFbbWzjK3YoscrxfcOWxCnjqPwsIprrfg2moKxU7l1j0VBCw7Y2FhAPm4LlZ-7WPmtgDhDkk0hpNWWNmK8fLXFpny6yxkRxX9HsRVNwTNwEAZZyx-7Omc9tPMjpcnhxA9x-VKen9omNft8_R7oNqe9hXglsxAT3Gv2IBTMRJVq63YX9uNGqAbi2va2vXKZEVKCVMQ-cy9dXjlu0yZkt0dl4aAE2aGgZf3Z-oBL46-uDu3FeiaTFl_strPCYnClGyiH6N4oE2xz8O17AnHo7iSjN5NxEeWZo6UOCRnHVaALbsvpH4YmH0F0lt4xTv2MOZYAL1_Uqhqhav2mc0Q7kpHQSgSS4UtOYqj9ZJ_0V3VQGbNMPRRzpmy_uAWOJnRiDX7VnNM3DvbC7y3klMgBYmaVQ4ZR1gpiRIenWFLDYJfCogDd85KgOt74mXpS0AwpOTyDGSJw0i36ZCZERMxAf643EbJODFDt-28E8DPCLVwoyxjexkhi1as6UP0CzeEVvQyrQpemsxg5evBE98RNQUTqkyi7iG5Y5rNtX5XAJoq5a_lrjIOpSA_dYZJRy9wf4LOMvlMAVFxi-jqBEHHzvzeDcNvaIytaNuWuVxWDEylDUBrWXoRW-h-okHWh2S0CnKifJT_2Lj1QVL_DauMmOBelUy6otzEzR7Wm8dZhLxSIelSGc7cqp0baH-3O70ITsdBPTy1uaKqEMSKR9tXpIQM-BGScPD6StRoycX4b_xZrbtQLEU6U4KZEf0WM25bH1klrf4aSLD7uOYLXFaf1erITDMuqttuEoi-BILPlK64NISafCK51HnipcqiDXvHzDmB8TvqtOZ-oBqO-LSU6tAh6wpq-Qghr1mQY6c8pp_cnghEJ63maFxRIPbtyAWLdLFUXhkhXrr0Dqjhy2loHh1igxwnQKM5GanJYKaSjMF6JQP3QOWmsSPChms8phjdy8NKsFH1Hj-v4j_u6ssDgd-9zhSWh7LKjV83S8fPFn2kQWSh4Ody53id4HI8FdILiet_1nIUzvnzhDS7OnKN_muSLWj5et-2cdnaaGTRa3os2LR30UcGptvXIGWfsLw3dCj1le-m7qkEyEn_VB1MmLiOOLeOdzekj8sPHPAUW4OIfgVLL5pM41XcvTCPm-Nv1-d2wAMXPWGOSjQS-Bt8t4KtceGQy34Xy2YvReNRwrS8ajrLZFtX2rplKMVRGqOx97l-Wya_mRnGSSG_L17CL2GMwCs3ukoFhZe2pRJt8C3GUeJuSYYPgm3ZDF4I8siuknTy1jdIgbErfh1I_Z2zkIegw5xPIQU-WjyAlkAKe0l3UFhMSFdpasgOrsjsV36Y-tFcU5hpAZANIda_QoAhQpId8gsoUMtpp12AnWZJtIXSgbTah7-rZC2Jgx97--8Doytx4GMBTO6a9el6eoUgtlVc5Dj33ZjW55WEfQgXo8BAIRDohCHfF0k88WWuBsmtR_gd8xVh0MPx4CvBBxXOBghCrul1WuEsPrN7LotG8IpOuBU6C7ANGNGn9bf3NdmHh3tYbP58o7RqkOIxyYMDL14_PlnaHb3ciydGBXlt5VCknTlcf5FB1h4nZYT2QafSRNMbbJUqPDlW5DbOoPi8y2VBv1MG5UcZbO1kz2Og5IsNL5LHg83RTIKVyyB-NZ_2SPRLYqpSN0hCCBbe2_S2ePKc3ilw4Bphww/https://www.amazon.com/stores/page/A1958459-232E-465D-B923-D407FE6D8EBF/?_encoding=UTF8&store_ref=SB_A007107038YI6QUEHN3W9-A03216182Z1GXIJOUPOIA&pd_rd_plhdr=t&aaxitk=792ea00e698b7266b6b4ef612861236c&hsa_cr_id=6673090980701&lp_asins=B083XN7C21%2CB084GW27SY%2CB084PZ27NV&lp_query=poole&lp_slot=auto-sparkle-hsa-tetris&ref_=sbx_s_sparkle_sbtcd_bkgd&pd_rd_w=1DNRG&content-id=amzn1.sym.cc961e39-6f5f-411e-8135-81c6c1187ac0%3Aamzn1.sym.cc961e39-6f5f-411e-8135-81c6c1187ac0&pf_rd_p=cc961e39-6f5f-411e-8135-81c6c1187ac0&pf_rd_r=H444H4Q7N8YPR7450ZWD&pd_rd_wg=MRQuu&pd_rd_r=2200a09b-137b-47cb-9051-a08703d4a108,,,,,False,"https://m.media-amazon.com/images/S/al-na-9d5791cf-3faf/5d38671a-f56f-4eb9-b642-4f18072957af._CR0,0,1200,1200_SX130_SY60_CB1169409_QL70_.jpg",,A Book That Everyone Should Read,2026-04-21T00:58:22.571172,3.0
1,2,Title,,,,ResultsCheck each product page for other buying options. Price and other details may vary based on p,,,,,,False,,,,2026-04-21T00:58:22.571902,
3,2,Organic,,17.0,B0DDRFWHMG,Most Dangerous Game,N/A,,,4.0,17.0,False,https://m.media-amazon.com/images/I/81xFrgGbd2L._AC_UY218_.jpg,https://m.media-amazon.com/images/I/81xFrgGbd2L._AC_UY218_.jpg,,2026-04-21T00:58:22.575784,
4,2,Organic,,18.0,B09L7DLVLY,It's A Poole Thing You Wouldn't Understand Surname Name Pullover Hoodie,N/A,$35.99,,,,False,https://m.media-amazon.com/images/I/71PT41m5J8L._AC_UY218_.jpg,https://m.media-amazon.com/images/I/71PT41m5J8L._AC_UY218_.jpg,,2026-04-21T00:58:22.580254,
5,2,Organic,,19.0,B0BCHBD32Z,Poole Last Name Funny Surname Team Poole Family Reunion T-Shirt,N/A,$17.99,,,,False,https://m.media-amazon.com/images/I/71vhu4IgoDL._AC_UY218_.jpg,https://m.media-amazon.com/images/I/71vhu4IgoDL._AC_UY218_.jpg,,2026-04-21T00:58:22.585533,
6,2,Title,,,,More results,,,,,,False,,,,2026-04-21T00:58:22.586419,
7,2,Organic,,20.0,1647507952,"Missing Beth, Missing Out",N/A,$10.95,,5.0,10.0,False,https://m.media-amazon.com/images/I/71fM4WTactL._AC_UY218_.jpg,https://m.media-amazon.com/images/I/71fM4WTactL._AC_UY218_.jpg,,2026-04-21T00:58:22.595960,
8,2,Organic,,21.0,B0G3YS3W8X,500 LEVEL Jordan Poole New Orleans Pelicans Shattered Youth Shirt,N/A,$34.99,,,,False,https://m.media-amazon.com/images/I/51RJmXOipOL._AC_UY218_.jpg,https://m.media-amazon.com/images/I/51RJmXOipOL._AC_UY218_.jpg,,2026-04-21T00:58:22.599595,
9,2,Organic,,22.0,B0FKWNB5VM,500 LEVEL Jordan Poole New Orleans Pelicans Elite Shirt,N/A,$38.99,,,,False,https://m.media-amazon.com/images/I/510P6f0wRQL._AC_UY218_.jpg,https://m.media-amazon.com/images/I/510P6f0wRQL._AC_UY218_.jpg,,2026-04-21T00:58:22.603505,
10,2,Organic,,23.0,B0CDXX3TSZ,His Family,N/A,$0.49,,4.0,153.0,False,https://m.media-amazon.com/images/I/71AkktRLfAL._AC_UY218_.jpg,https://m.media-amazon.com/images/I/71AkktRLfAL._AC_UY218_.jpg,,2026-04-21T00:58:22.609704,
