data_index,page,ad_type,ad_rank,organic_rank,asin,title,url,price_current,price_list,rating_stars,rating_count,is_prime,image_small,image_large,brand_name,scraped_at
17,1,Organic,,6.0,B0963LSWW1,"Tens Towels Pack of 4 Extra Large Bath Towels 30 x 60 Inches, 100% Cotton, Larger & Lighter Weight, Quicker to Dry, Super Soft and Absorbent, Perfect for Bathroom, White",N/A,CNY 252.61,,4.3,22932.0,False,https://m.media-amazon.com/images/I/71f63LJo34L._AC_UL320_.jpg,https://m.media-amazon.com/images/I/71f63LJo34L._AC_SL1500_.jpg,,2026-04-14T16:52:03.727400
18,1,SP,5.0,,B07CFRTNMC,"Amazon Basics Soft and Thick Cotton Hand Towels for Gym, 16 x 26 in, Gray, 12-Pack",N/A,CNY 136.52,,4.7,18928.0,False,https://m.media-amazon.com/images/I/81+8d9PbTKL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/81+8d9PbTKL._AC_SL1500_.jpg,,2026-04-14T16:52:03.733579
19,1,SP,6.0,,B0FWW9GCTT,"REDKISS 2 Pack Large Bath Towels Set, 100% Cotton, 31x63 in, Heavyweight 760G, Highly Absorbent & Quick Dry, Super Soft Luxury Towels for Bathroom,Hotel Collection - Pink",N/A,CNY 273.03,,4.4,196.0,False,https://m.media-amazon.com/images/I/8190kowIdfL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/8190kowIdfL._AC_SL1500_.jpg,,2026-04-14T16:52:03.738592
20,1,SP,7.0,,B08T5VTSYS,"NOVA Luxury Linen - Hotel Quality Turkish Towel Set for Bathroom (6 Pcs Towel Set, Sky Blue)",N/A,CNY 273.10,,4.4,2401.0,False,https://m.media-amazon.com/images/I/918EfW-8boL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/918EfW-8boL._AC_SL1500_.jpg,,2026-04-14T16:52:03.743143
21,1,SP,8.0,,B0FPR7QYK8,"Large Bath Towel Set 4 Pack, 30×60 Inches, 100% Cotton Bathroom Towels, Soft, Absorbent & Comfortable for Home, Spa, Gym (White)",N/A,CNY 252.61,,4.2,118.0,False,https://m.media-amazon.com/images/I/71SifXa-dsL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/71SifXa-dsL._AC_SL1500_.jpg,,2026-04-14T16:52:03.752167
22,1,Organic,,7.0,B0BB29GC7W,"GLAMBURG 100% Cotton 2 Pack Oversized Bath Towel Set 28x55 Inches, Ultra Soft Highly Absorbant Compact Quickdry & Lightweight Large Bath Towels, Ideal for Gym Travel Camp Pool - Black",N/A,CNY 94.11,,4.1,9116.0,False,https://m.media-amazon.com/images/I/81JqWneZqpL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/81JqWneZqpL._AC_SL1500_.jpg,,2026-04-14T16:52:03.764570
23,1,Organic,,8.0,B07FBZVWB4,"KAHAF COLLECTION 6 Pack Bath Towels Set (27 x 54 Inches) 100% Ring Spun Cotton, Lightweight, Quick Dry, Highly Absorbent Towels Multicolor, (27x54) Inches",N/A,CNY 170.39,,3.6,9018.0,False,https://m.media-amazon.com/images/I/81y0Jtp3DJL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/81y0Jtp3DJL._AC_SL1500_.jpg,,2026-04-14T16:52:03.771077
24,1,Organic,,9.0,B07PBXXNCY,"Clean Skin Club Clean Towels XL®, 100% USDA Biobased Face Towel, Disposable Face Towelette, Eczema Association Accepted, Makeup Remover Dry Wipes, Ultra Soft, 1 Pack, 50 Ct",N/A,CNY 122.58,,4.8,42916.0,False,https://m.media-amazon.com/images/I/61Cn1ooILhL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/61Cn1ooILhL._AC_SL1500_.jpg,,2026-04-14T16:52:03.777121
25,1,Organic,,10.0,B08JQ672VN,"American Soft Linen Luxury 4 Piece Bath Towel Set, 600 GSM 100% Cotton Turkish Bath Towels for Bathroom, 27x54 in Extra Large Bathroom Shower Towels, White",N/A,CNY 273.10,,4.4,77880.0,False,https://m.media-amazon.com/images/I/81h678YS9iL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/81h678YS9iL._AC_SL1500_.jpg,,2026-04-14T16:52:03.787759
26,1,SP,9.0,,B0D3345QDN,"Checkered Hand Towel Set, 4 Pack - 16x33 Inch, Zero-Twist for Extra Softness, Hollow Yarn for Lightweight, Quick Dry & Super Absorbent - Checkered Yellow",N/A,CNY 477.98,,4.5,2.0,False,https://m.media-amazon.com/images/I/71KH3sMgVIL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/71KH3sMgVIL._AC_SL1500_.jpg,,2026-04-14T16:52:03.791759
27,1,SP,10.0,,B0C3MMZ5R3,"Cotton Paradise 6 Piece Towel Set, 100% Cotton Soft Absorbent Turkish Towels for Bathroom, 2 Bath Towels 2 Hand Towels 2 Washcloths, Lilac Towel Set",N/A,CNY 232.13,,4.4,18879.0,False,https://m.media-amazon.com/images/I/91DmE-ShZUL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/91DmE-ShZUL._AC_SL1500_.jpg,,2026-04-14T16:52:03.797863
28,1,SP,11.0,,B07B9LMRPH,"Chakir Turkish Linens | Hotel & Spa Quality 100% Cotton Premium Turkish Towels | Soft & Absorbent (4-Piece Bath Towels, Gray)",N/A,CNY 233.49,,4.3,8487.0,False,https://m.media-amazon.com/images/I/91VN6LbuEdL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/91VN6LbuEdL._AC_SL1500_.jpg,,2026-04-14T16:52:03.805405
29,1,SP,12.0,,B07FDFLKJB,"American Soft Linen Luxury 6 Piece Towel Set, 2 Bath Towels 2 Hand Towel 2 Washcloths, 600 GSM 100% Cotton Turkish Towels for Bathroom, Malibu Peach Towel Sets",N/A,CNY 273.10,,4.4,77880.0,False,https://m.media-amazon.com/images/I/91ZzF6S90zL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/91ZzF6S90zL._AC_SL1500_.jpg,,2026-04-14T16:52:03.814969
30,1,Organic,,11.0,B09BWFX1L6,"Amazon Basics 2-Ply Flex-Sheets Paper Towels, 12 Basics Rolls = 40 Regular Rolls, Everyday Value with 150 Sheets per Roll, Packaging May Vary",N/A,CNY 156.12,,4.1,69025.0,False,https://m.media-amazon.com/images/I/71v-pTar1AL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/71v-pTar1AL._AC_SL1500_.jpg,,2026-04-14T16:52:03.822555
31,1,Organic,,12.0,B0BL6JGQM4,"POLYTE 430 GSM Microfiber Oversize Quick Dry Lint Free Bath Towel, 60 x 30 in, 4 Pack (Waffle Weave)",N/A,CNY 286.08,,4.4,4033.0,False,https://m.media-amazon.com/images/I/91IX-0seZ-L._AC_UL320_.jpg,https://m.media-amazon.com/images/I/91IX-0seZ-L._AC_SL1500_.jpg,,2026-04-14T16:52:03.834144
32,1,Title,,,,More results,,,,,,False,,,,2026-04-14T16:52:03.835150
33,1,Organic,,13.0,B081FJHMYF,"KAHAF Collection 6-Pack Bath Towels - Lightweight - Extra Absorbent - 100% Cotton - Shower towels (Multi, 27 inchesx54 inches)",N/A,CNY 184.32,,4.0,23640.0,False,https://m.media-amazon.com/images/I/81UwogJF3yL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/81UwogJF3yL._AC_SL1500_.jpg,,2026-04-14T16:52:03.839660
34,1,Organic,,14.0,B093CJRVX8,"Modern Threads Floral Trail 6-Piece 100% Cotton Towel Set – Reversible Yarn Dyed Jacquard - Includes 2 Bath Towels, 2 Hand Towels, 2 Washcloths – Absorbent, Quick Dry, Soft & Durable – Navy",N/A,,,4.4,26866.0,False,https://m.media-amazon.com/images/I/91WqO64F3KL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/91WqO64F3KL._AC_SL1500_.jpg,,2026-04-14T16:52:03.848738
35,1,Organic,,15.0,B0DWSZ4SVY,"Utopia Towels 6 Pack Bath Towel Set (27 x 54 Inches), 500 GSM 100% Ring Spun Cotton Medium Lightweight and Highly Absorbent Quick Drying, Premium Towels for Hotel, Spa and Bathroom (White)",N/A,,,4.3,28564.0,False,https://m.media-amazon.com/images/I/81y+Ipv+sHL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/81y+Ipv+sHL._AC_SL1500_.jpg,,2026-04-14T16:52:03.863172
36,1,Organic,,16.0,B008C8J5QC,"Utopia Towels, Salon Towel, Pack of 24, Not Bleach Proof, 16 by 27 Inches, Highly Absorbent Cotton Towels for Hand, Gym, Beauty, Spa, and Home Hair Care, Black",N/A,CNY 273.10,,4.5,13260.0,False,https://m.media-amazon.com/images/I/91-JpSMKXDL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/91-JpSMKXDL._AC_SL1500_.jpg,,2026-04-14T16:52:03.873757
37,1,Organic,,17.0,B01056KA58,"White Classic Luxury Bath Towels Set of 4 Large - 700 GSM Turkish Cotton Ultra Soft Bath Towels 27x54 | Highly Absorbent and Quick Dry | Hotel Towels for Bathroom Luxury, Plush Shower Towels, White",N/A,CNY 307.25,,4.4,12840.0,False,https://m.media-amazon.com/images/I/81i11OTEtKL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/81i11OTEtKL._AC_SL1500_.jpg,,2026-04-14T16:52:03.889495
38,1,Organic,,18.0,B09ZY2D42V,"Infinitee Xclusives Luxury 100% Ring-Spun Cotton White Bath Towels Set of 4 (27x54 inches) – Soft, Absorbent & Quick-Drying Towels for Bathroom, Gym, Spa & Hotel Use (Brilliant White, Bath Towels)",N/A,CNY 252.61,,4.3,2330.0,False,https://m.media-amazon.com/images/I/81MXIB0LoRL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/81MXIB0LoRL._AC_SL1500_.jpg,,2026-04-14T16:52:03.907556
39,1,Organic,,19.0,B0FHVWM2B1,"HOMEXCEL Grey Bath Towels 2 Pack, Microfiber Bathroom Towel, Super Soft Highly Absorbent Bath Towel Set, Quick Drying Towels for Sport, Yoga, SPA, Fitness",N/A,CNY 81.88,,4.2,1980.0,False,https://m.media-amazon.com/images/I/81hygPimWaL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/81hygPimWaL._AC_SL1500_.jpg,,2026-04-14T16:52:03.914584
40,1,Organic,,20.0,B09ZTS9ZC9,"Orighty Bath Towels Pack of 2(27'' x 54'') - Soft Feel, Highly Absorbent, Quick Drying Microfiber for Body, Sport, Yoga, SPA, Fitness - Grey",N/A,CNY 92.13,,4.3,6530.0,False,https://m.media-amazon.com/images/I/71D-QQImzWL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/71D-QQImzWL._AC_SL1500_.jpg,,2026-04-14T16:52:03.923125
41,1,Organic,,21.0,B085MCLJ4W,"LANE LINEN 100% Cotton Bathroom Towel Set of 24 - Durable, Soft & Absorbent - 4 Bath, 4 Fingertip, 6 Hand, 8 Washcloths, 2 Bath Sheets, Hotel & Spa-Quality Design - White Towels",N/A,CNY 430.17,,4.3,11989.0,False,https://m.media-amazon.com/images/I/914IYYJfjcL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/914IYYJfjcL._AC_SL1500_.jpg,,2026-04-14T16:52:03.935144
42,1,Title,,,,More results,,,,,,False,,,,2026-04-14T16:52:03.936159
43,1,Organic,,22.0,B07B6GC2R5,"Amazon Basics 2-Piece Quick-Dry Oversize Bath Towel, 100% Cotton, 54"" x 30"", White",N/A,CNY 126.34,,4.1,9790.0,False,https://m.media-amazon.com/images/I/61kQk2OvjvL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/61kQk2OvjvL._AC_SL1500_.jpg,,2026-04-14T16:52:03.949368
44,1,Organic,,23.0,B0BTJBYRSY,"ZUPERIA 7-Pack Bath Towels - 30"" x 54"" - Ultra Soft 100% Cotton Large Bath Towels- Highly Absorbent for Bathroom, Pool, Gym, Spa, and Hotel Use (Colors Variety)",N/A,CNY 232.13,,4.0,1443.0,False,https://m.media-amazon.com/images/I/81hGwSXlq6L._AC_UL320_.jpg,https://m.media-amazon.com/images/I/81hGwSXlq6L._AC_SL1500_.jpg,,2026-04-14T16:52:03.958927
45,1,Organic,,24.0,B07SLR3T9F,"Hawmam Linen White Bath Towels 4 Pack 27 x 54 Inches 100% Turkish Cotton Soft Lightweight and Highly Absorbent Quick Drying Towels, Premium Quality Perfect for Daily Use",N/A,CNY 201.53,,4.3,33757.0,False,https://m.media-amazon.com/images/I/81ep3f8V2QL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/81ep3f8V2QL._AC_SL1500_.jpg,,2026-04-14T16:52:03.967457
46,1,Organic,,25.0,B08LBKXYWF,"Tens Towels Pack of 8 Towels Set, 2 Extra Large Bath, 2 Hand, 4 Washcloths, 100% Cotton, Lighter Weight, Quicker to Dry, Super Absorbent, Perfect for Bathroom, Dark Grey",N/A,CNY 218.19,,4.4,4725.0,False,https://m.media-amazon.com/images/I/917M+2Zic6L._AC_UL320_.jpg,https://m.media-amazon.com/images/I/917M+2Zic6L._AC_SL1500_.jpg,,2026-04-14T16:52:03.978117
47,1,Organic,,26.0,B07RPNBLWK,"Cotton Paradise 6 Piece Towel Set, 100% Cotton Soft Absorbent Turkish Towels for Bathroom, 2 Bath Towels 2 Hand Towels 2 Washcloths, Beige Towel Set",N/A,CNY 232.13,,4.4,18879.0,False,https://m.media-amazon.com/images/I/91kN6m4K0oL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/91kN6m4K0oL._AC_SL1500_.jpg,,2026-04-14T16:52:03.994099
48,1,Organic,,27.0,B0CCW8QR2K,"NY Loft 6-Piece Cotton Towel Set - Super Soft & Absorbent, Quick-Dry, Sand Color, OEKO-TEX Certified, Machine Washable",N/A,CNY 682.85,,4.3,649.0,False,https://m.media-amazon.com/images/I/81MTuEnMV-L._AC_UL320_.jpg,https://m.media-amazon.com/images/I/81MTuEnMV-L._AC_SL1500_.jpg,,2026-04-14T16:52:04.003726
49,1,Organic,,28.0,B0DWSY83M4,"Utopia Towels 6 Pack Bath Towel Set (27 x 54 Inches), 500 GSM 100% Ring Spun Cotton Medium Lightweight and Highly Absorbent Quick Drying, Premium Towels for Hotel, Spa and Bathroom (Grey)",N/A,,,4.3,28564.0,False,https://m.media-amazon.com/images/I/91NMunqj+rL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/91NMunqj+rL._AC_SL1500_.jpg,,2026-04-14T16:52:04.016306
50,1,Organic,,29.0,B0812B1FMQ,"Clean Skin Club Clean Towels XL®, 100% USDA Biobased Face Towel, Disposable Face Towelette, Eczema Association Accepted, Makeup Remover Dry Wipes, Ultra Soft, 50 ct per pack, 2 Packs, 100 Ct Total",N/A,CNY 245.17,,4.8,42916.0,False,https://m.media-amazon.com/images/I/819VWIUIXSL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/819VWIUIXSL._AC_SL1500_.jpg,,2026-04-14T16:52:04.019859
51,1,Organic,,30.0,B091JGHYTH,"QUBA LINEN Hotel & Spa 100% Cotton Bath Towels Pack of 6, Ultra Soft, Quick Dry, Lightweight, Highly Absorbent, Perfect for Face, Hands, Spa, Gym, Hotel, Resort & Daily Use - Grey (24"" x 48"")",N/A,CNY 191.15,,3.4,7693.0,False,https://m.media-amazon.com/images/I/910-5ZPtvZL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/910-5ZPtvZL._AC_SL1500_.jpg,,2026-04-14T16:52:04.026383
52,1,Organic,,31.0,B0DF8RSVJK,"Scott Paper Towels, Choose-A-Sheet, 6 Double Rolls = 12 Regular Rolls (108 Sheets Per Roll)",N/A,CNY 46.71,,4.6,22957.0,False,https://m.media-amazon.com/images/I/81GimKZfzDL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/81GimKZfzDL._AC_SL1500_.jpg,,2026-04-14T16:52:04.031415
53,1,Organic,,32.0,B0BF4CYDTH,"POLYTE 430 GSM Microfiber Quick Dry Lint Free Oversize Bath Towel Set, 6 Piece (Waffle Weave)",N/A,CNY 245.78,,4.4,4748.0,False,https://m.media-amazon.com/images/I/917f+8VuybL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/917f+8VuybL._AC_SL1500_.jpg,,2026-04-14T16:52:04.039468
54,1,Organic,,33.0,B079VP6DH5,"Bounty Paper Towels Quick Size, White, 16 Family Rolls = 40 Regular Rolls",N/A,,,4.8,230900.0,False,https://m.media-amazon.com/images/I/81JieznBIhL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/81JieznBIhL._AC_SL1500_.jpg,,2026-04-14T16:52:04.043977
55,1,Organic,,34.0,B08637XW4H,"Chakir Turkish Linens | Hotel & Spa Quality 100% Cotton Premium Turkish Towels | Soft & Absorbent (4-Piece Bath Towels, White)",N/A,CNY 227.35,,4.3,8487.0,False,https://m.media-amazon.com/images/I/81ey4BJ84IL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/81ey4BJ84IL._AC_SL1500_.jpg,,2026-04-14T16:52:04.054054
56,1,Organic,,35.0,B07CFRTNMC,"Amazon Basics Soft and Thick Cotton Hand Towels for Gym, 16 x 26 in, Gray, 12-Pack",N/A,CNY 136.52,,4.7,18928.0,False,https://m.media-amazon.com/images/I/81+8d9PbTKL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/81+8d9PbTKL._AC_SL1500_.jpg,,2026-04-14T16:52:04.065642
57,1,Organic,,36.0,B0BMK73TPP,"KAHAF COLLECTION 100% Cotton Bath Towels, 24x48 Pack of 6 Towels, Quick Dry, Highly Absorbent, Soft Feel Towel, Gym, Spa, Bathroom, Shower, Pool, Luxury Soft Towels (Grey, 24x48-6 Pack)",N/A,CNY 197.98,,3.4,2714.0,False,https://m.media-amazon.com/images/I/91YIxo+7fEL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/91YIxo+7fEL._AC_SL1500_.jpg,,2026-04-14T16:52:04.071665
58,1,Organic,,37.0,B00WFUPHF6,"COTTON CRAFT- Euro Spa Set of 4 Luxury Waffle Weave Bath Towels, Oversized Pure Ringspun Cotton, 30 inch x 56 inch, White",N/A,CNY 259.44,,4.4,1404.0,False,https://m.media-amazon.com/images/I/81yOJaoponL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/81yOJaoponL._AC_SL1500_.jpg,,2026-04-14T16:52:04.081363
59,1,Organic,,38.0,B0CP4N6T3B,"Chakir Turkish Linens 100% Cotton Premium Turkish Towels for Bathroom | 30'' x 60'' Large Bath Towels (4 Piece, White)",N/A,CNY 320.91,,4.4,3991.0,False,https://m.media-amazon.com/images/I/81OfJ+s4IPL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/81OfJ+s4IPL._AC_SL1500_.jpg,,2026-04-14T16:52:04.092062
60,1,Organic,,39.0,B0CSKDQCLF,"LANE LINEN 100% Mercerized Cotton Bath Towels Set of 18 – Zero Twist, 6 Bath, 6 Hand Towel & 6 Washcloths, Soft, Ideal for Spa Hotel & Home, Gentle on Body, Durable After Multiple Washes – Cool Grey",N/A,CNY 477.98,,4.2,11340.0,False,https://m.media-amazon.com/images/I/9105uEWgWTL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/9105uEWgWTL._AC_SL1500_.jpg,,2026-04-14T16:52:04.099587
61,1,Organic,,40.0,B010S5WEZA,"Amazon Basics Highly Absorbent, Fast Drying 100% Cotton Washcloths for Bathroom, Machine Washable, Soft, 12 x 12 in, White, 60-Pack",N/A,CNY 293.59,,4.6,74347.0,False,https://m.media-amazon.com/images/I/61NBfRkYLKL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/61NBfRkYLKL._AC_SL1500_.jpg,,2026-04-14T16:52:04.111468
62,1,Title,,,,More results,,,,,,False,,,,2026-04-14T16:52:04.111468
63,1,Organic,,41.0,B0CPT14R69,"ZUPERIA White Bath Towels Bulk 12 Pack (20 x 40 Inches) - 100% Cotton Economy Light Weight Towels for Commercial Use - Quick Dry, Ultra-Soft, and Absorbent Bulk Towels",N/A,CNY 202.76,,3.9,252.0,False,https://m.media-amazon.com/images/I/81nDQei5XYL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/81nDQei5XYL._AC_SL1500_.jpg,,2026-04-14T16:52:04.117294
64,1,Organic,,42.0,B0103XVVME,Luxury White Hand Towels - Soft 100% Turkish Cotton | Highly Absorbent Hotel spa Bathroom Towel Collection | 16x30 Inch | Set of 6,N/A,CNY 157.00,,4.5,24206.0,False,https://m.media-amazon.com/images/I/71XLoBSG4aL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/71XLoBSG4aL._AC_SL1500_.jpg,,2026-04-14T16:52:04.130549
65,1,Organic,,43.0,B00X17SEXY,COTTON CRAFT Ultra Soft Oversized Bath Towels - 4 Pack Extra Large Bath Towel Set - 30x54 - Absorbent Everyday Luxury Hotel Spa Gym Shower Beach Pool Camp Travel Dorm - 100% Cotton 580 GSM - Linen,N/A,CNY 238.95,,4.5,14445.0,False,https://m.media-amazon.com/images/I/A1MHR3hucwL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/A1MHR3hucwL._AC_SL1500_.jpg,,2026-04-14T16:52:04.139079
66,1,Organic,,44.0,B0C4CJRB9X,Cozy Earth Ribbed Bath Towel Set - 60% Cotton 40% Viscose from Bamboo Bathroom Towels - Soft & Absorbent Textured Ribbed Pattern - 2 Pack Charcoal,N/A,CNY 874.14,,4.4,61.0,False,https://m.media-amazon.com/images/I/51V4+rJotBL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/51V4+rJotBL._AC_SL1500_.jpg,,2026-04-14T16:52:04.147068
67,1,Organic,,45.0,B013SX3T08,"Tork Multifold Hand Towel, Natural, 100% recycled, FSC certified, Compatible with H2 Dispensers, 16 packs x 250 sheets (MK520A)",N/A,CNY 235.61,,4.5,6268.0,False,https://m.media-amazon.com/images/I/71XQx-nmweL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/71XQx-nmweL._AC_SL1500_.jpg,,2026-04-14T16:52:04.155595
68,1,Organic,,46.0,B0DZ5XXK8J,"REDKISS 6-Piece Bath Towel Set - 2 Washcloths, 2 Hand Towels, 2 Bath Towels | Ultra-Fiber Coral Fleece, Super Absorbent, No Lint & No Fading | Perfect for Bathroom, Spa, Gym | Family -Olive Green",N/A,CNY 130.44,,4.1,542.0,False,https://m.media-amazon.com/images/I/81Ba7iYFhLL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/81Ba7iYFhLL._AC_SL1500_.jpg,,2026-04-14T16:52:04.164442
