data_index,page,ad_type,ad_rank,organic_rank,asin,title,url,price_current,price_list,rating_stars,rating_count,is_prime,image_small,image_large,brand_name,scraped_at
27,1,Organic,,20.0,B07CFRTNMC,"Amazon Basics Soft and Thick Cotton Hand Towels for Gym, 16 x 26 in, Gray, 12-Pack",N/A,CNY 136.52,,4.7,18928.0,False,https://m.media-amazon.com/images/I/81+8d9PbTKL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/81+8d9PbTKL._AC_SL1500_.jpg,,2026-04-14T16:35:30.682505
28,1,Organic,,21.0,B08LBKXYWF,"Tens Towels Pack of 8 Towels Set, 2 Extra Large Bath, 2 Hand, 4 Washcloths, 100% Cotton, Lighter Weight, Quicker to Dry, Super Absorbent, Perfect for Bathroom, Dark Grey",N/A,CNY 218.19,,4.4,4725.0,False,https://m.media-amazon.com/images/I/917M+2Zic6L._AC_UL320_.jpg,https://m.media-amazon.com/images/I/917M+2Zic6L._AC_SL1500_.jpg,,2026-04-14T16:35:30.691576
29,1,Organic,,22.0,B00WFUPHF6,"COTTON CRAFT- Euro Spa Set of 4 Luxury Waffle Weave Bath Towels, Oversized Pure Ringspun Cotton, 30 inch x 56 inch, White",N/A,CNY 259.44,,4.4,1404.0,False,https://m.media-amazon.com/images/I/81yOJaoponL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/81yOJaoponL._AC_SL1500_.jpg,,2026-04-14T16:35:30.700639
30,1,Organic,,23.0,B0FGQD1N6K,"Grey Bath Towels 30x60 – Pack of 4 | Soft, Light Weight & Quick-Dry | Highly Absorbent 100% Combed Yarn Cotton Towels for Bathroom, Spa, Home & Hotel Use (Grey Bath Towels, 30x60- Pack of 4)",N/A,CNY 238.95,,4.4,36.0,False,https://m.media-amazon.com/images/I/71RjjqWPRSL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/71RjjqWPRSL._AC_SL1500_.jpg,,2026-04-14T16:35:30.707409
31,1,Title,,,,More results,,,,,,False,,,,2026-04-14T16:35:30.707409
32,1,Organic,,24.0,B093CJRVX8,"Modern Threads Floral Trail 6-Piece 100% Cotton Towel Set – Reversible Yarn Dyed Jacquard - Includes 2 Bath Towels, 2 Hand Towels, 2 Washcloths – Absorbent, Quick Dry, Soft & Durable – Navy",N/A,,,4.4,26866.0,False,https://m.media-amazon.com/images/I/91WqO64F3KL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/91WqO64F3KL._AC_SL1500_.jpg,,2026-04-14T16:35:30.715033
33,1,Organic,,25.0,B081FJHMYF,"KAHAF Collection 6-Pack Bath Towels - Lightweight - Extra Absorbent - 100% Cotton - Shower towels (Multi, 27 inchesx54 inches)",N/A,CNY 184.32,,4.0,23640.0,False,https://m.media-amazon.com/images/I/81UwogJF3yL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/81UwogJF3yL._AC_SL1500_.jpg,,2026-04-14T16:35:30.721078
34,1,Organic,,26.0,B0FHVWM2B1,"HOMEXCEL Grey Bath Towels 2 Pack, Microfiber Bathroom Towel, Super Soft Highly Absorbent Bath Towel Set, Quick Drying Towels for Sport, Yoga, SPA, Fitness",N/A,CNY 81.88,,4.2,1980.0,False,https://m.media-amazon.com/images/I/81hygPimWaL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/81hygPimWaL._AC_SL1500_.jpg,,2026-04-14T16:35:30.725141
35,1,Organic,,27.0,B0BF4CYDTH,"POLYTE 430 GSM Microfiber Quick Dry Lint Free Oversize Bath Towel Set, 6 Piece (Waffle Weave)",N/A,CNY 245.78,,4.4,4748.0,False,https://m.media-amazon.com/images/I/917f+8VuybL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/917f+8VuybL._AC_SL1500_.jpg,,2026-04-14T16:35:30.731729
36,1,Organic,,28.0,B0CCW8QR2K,"NY Loft 6-Piece Cotton Towel Set - Super Soft & Absorbent, Quick-Dry, Sand Color, OEKO-TEX Certified, Machine Washable",N/A,CNY 682.85,,4.3,649.0,False,https://m.media-amazon.com/images/I/81MTuEnMV-L._AC_UL320_.jpg,https://m.media-amazon.com/images/I/81MTuEnMV-L._AC_SL1500_.jpg,,2026-04-14T16:35:30.739405
37,1,Organic,,29.0,B098T6CYQJ,"Unifree Disposable Bath Towels 丨Camping Towel I Gym Towel I Barber Towel 20 Count, Individually Packed, Large Size 27.5 by 55 inches (27.5“x55”)",N/A,CNY 273.10,,4.7,440.0,False,https://m.media-amazon.com/images/I/71CvZJ01+rL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/71CvZJ01+rL._AC_SL1500_.jpg,,2026-04-14T16:35:30.744925
38,1,Organic,,30.0,B0DWSY83M4,"Utopia Towels 6 Pack Bath Towel Set (27 x 54 Inches), 500 GSM 100% Ring Spun Cotton Medium Lightweight and Highly Absorbent Quick Drying, Premium Towels for Hotel, Spa and Bathroom (Grey)",N/A,,,4.3,28564.0,False,https://m.media-amazon.com/images/I/91NMunqj+rL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/91NMunqj+rL._AC_SL1500_.jpg,,2026-04-14T16:35:30.760783
39,1,Organic,,31.0,B0D4CXX16H,"Amazon Basics Fade-Resistant 100% Cotton Bath Towel, 30""x54"", Teal Green, 2-Pack",N/A,CNY 161.31,,4.2,285.0,False,https://m.media-amazon.com/images/I/81eufHl4ABL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/81eufHl4ABL._AC_SL1500_.jpg,,2026-04-14T16:35:30.777718
40,1,Organic,,32.0,B09ZTS9ZC9,"Orighty Bath Towels Pack of 2(27'' x 54'') - Soft Feel, Highly Absorbent, Quick Drying Microfiber for Body, Sport, Yoga, SPA, Fitness - Grey",N/A,CNY 92.13,,4.3,6530.0,False,https://m.media-amazon.com/images/I/71D-QQImzWL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/71D-QQImzWL._AC_SL1500_.jpg,,2026-04-14T16:35:30.784729
41,1,Organic,,33.0,B079VP6DH5,"Bounty Paper Towels Quick Size, White, 16 Family Rolls = 40 Regular Rolls",N/A,,,4.8,230900.0,False,https://m.media-amazon.com/images/I/81JieznBIhL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/81JieznBIhL._AC_SL1500_.jpg,,2026-04-14T16:35:30.790810
42,1,Organic,,34.0,B00YNKCWWC,"Utopia Towels Luxurious Bath Towels Set, 27 x 54 Inches 100% Ring Spun Cotton, 4 Pack White",N/A,CNY 340.03,,4.4,15626.0,False,https://m.media-amazon.com/images/I/81EN1PFTtFL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/81EN1PFTtFL._AC_SL1500_.jpg,,2026-04-14T16:35:30.808601
